"x","y","t","date","sleepSite","sleepSite.target"
79302,20839,10.65,"21_7_2010",2,2
79439,20724,11.66666667,"21_7_2010",2,2
79604,20761,12.68333333,"21_7_2010",2,2
79730,20811,13.7,"21_7_2010",2,2
79820,21020,14.71666667,"21_7_2010",2,2
80140,21251,15.73333333,"21_7_2010",2,2
80365,21508,16.75,"21_7_2010",2,2
80419,21595,5.7,"22_7_2010",4,0
80227,21970,6.716666667,"22_7_2010",4,0
80033,22070,7.733333333,"22_7_2010",4,0
79994,21869,8.75,"22_7_2010",4,0
80112,21662,9.766666667,"22_7_2010",4,0
80115,21586,10.76666667,"22_7_2010",4,0
80222,21566,11.78333333,"22_7_2010",4,0
80396,21706,12.8,"22_7_2010",4,0
80549,21785,13.81666667,"22_7_2010",4,0
80632,21938,14.83333333,"22_7_2010",4,0
80651,21984,15.85,"22_7_2010",4,0
80685,22025,5.616666667,"23_7_2010",1,1
80386,22169,6.633333333,"23_7_2010",1,1
80068,22212,7.65,"23_7_2010",1,1
79931,22110,8.666666667,"23_7_2010",1,1
79727,21992,9.683333333,"23_7_2010",1,1
79421,21866,10.7,"23_7_2010",1,1
79202,21601,11.71666667,"23_7_2010",1,1
79032,21357,12.73333333,"23_7_2010",1,1
79012,21179,13.75,"23_7_2010",1,1
78759,21023,14.76666667,"23_7_2010",1,1
78756,20823,15.78333333,"23_7_2010",1,1
78783,20806,5.733333333,"24_7_2010",0,0
78956,20784,6.75,"24_7_2010",0,0
79007,20770,7.766666667,"24_7_2010",0,0
78952,20627,8.783333333,"24_7_2010",0,0
78959,20451,9.8,"24_7_2010",0,0
78878,20231,10.81666667,"24_7_2010",0,0
78856,20295,11.83333333,"24_7_2010",0,0
78783,20449,12.85,"24_7_2010",0,0
78758,20461,13.86666667,"24_7_2010",0,0
78672,20492,14.88333333,"24_7_2010",0,0
78706,20453,15.9,"24_7_2010",0,0
78519,21544,12.23333333,"25_7_2010",1,1
78661,21394,13.25,"25_7_2010",1,1
78728,21249,14.26666667,"25_7_2010",1,1
78741,21056,15.28333333,"25_7_2010",1,1
78812,20891,16.28333333,"25_7_2010",1,1
78783,20806,5.75,"26_7_2010",4,0
78954,20808,6.766666667,"26_7_2010",4,0
79024,20930,7.783333333,"26_7_2010",4,0
79312,20991,8.8,"26_7_2010",4,0
79476,21112,9.816666667,"26_7_2010",4,0
79851,21169,10.81666667,"26_7_2010",4,0
80047,21502,11.83333333,"26_7_2010",4,0
80231,21531,12.85,"26_7_2010",4,0
80352,21644,13.86666667,"26_7_2010",4,0
80490,21711,14.88333333,"26_7_2010",4,0
80496,21812,15.9,"26_7_2010",4,0
80628,21976,16.9,"26_7_2010",4,0
80685,22025,5.7,"27_7_2010",2,2
80448,22000,6.716666667,"27_7_2010",2,2
80211,21806,7.733333333,"27_7_2010",2,2
80103,21633,8.75,"27_7_2010",2,2
80095,21651,9.766666667,"27_7_2010",2,2
80322,21630,10.76666667,"27_7_2010",2,2
80422,21547,11.78333333,"27_7_2010",2,2
80595,21648,12.8,"27_7_2010",2,2
80472,21693,13.81666667,"27_7_2010",2,2
80410,21685,14.83333333,"27_7_2010",2,2
80407,21596,15.85,"27_7_2010",2,2
80306,21180,11.88333333,"28_7_2010",2,2
80386,21374,12.9,"28_7_2010",2,2
80418,21537,13.91666667,"28_7_2010",2,2
80408,21503,14.93333333,"28_7_2010",2,2
80424,21584,15.95,"28_7_2010",2,2
80414,21625,16.96666667,"28_7_2010",2,2
80419,21595,5.8,"29_7_2010",4,0
80146,21616,6.816666667,"29_7_2010",4,0
80012,21576,7.833333333,"29_7_2010",4,0
79981,21823,8.85,"29_7_2010",4,0
80210,21870,9.866666667,"29_7_2010",4,0
80385,21830,10.86666667,"29_7_2010",4,0
80540,21868,11.88333333,"29_7_2010",4,0
80627,21817,12.9,"29_7_2010",4,0
80731,21940,13.91666667,"29_7_2010",4,0
80708,21960,14.93333333,"29_7_2010",4,0
80621,21994,15.95,"29_7_2010",4,0
80554,21993,16.96666667,"29_7_2010",4,0
78764,20401,5.833333333,"1_8_2010",0,0
78770,20326,6.85,"1_8_2010",0,0
78720,20310,7.866666667,"1_8_2010",0,0
78664,20228,8.883333333,"1_8_2010",0,0
78517,20386,9.9,"1_8_2010",0,0
78552,20510,10.91666667,"1_8_2010",0,0
78574,20572,11.93333333,"1_8_2010",0,0
78593,20706,12.95,"1_8_2010",0,0
78720,20653,13.96666667,"1_8_2010",0,0
78709,20480,14.98333333,"1_8_2010",0,0
79038,20921,11.85,"2_8_2010",1,1
79006,20968,12.86666667,"2_8_2010",1,1
78979,20898,14.45,"2_8_2010",1,1
78899,20746,15.46666667,"2_8_2010",1,1
78836,20851,16.48333333,"2_8_2010",1,1
78783,20806,5.833333333,"3_8_2010",9,0
78651,21050,6.85,"3_8_2010",9,0
78657,21244,7.866666667,"3_8_2010",9,0
78507,21497,8.883333333,"3_8_2010",9,0
78486,21493,9.9,"3_8_2010",9,0
78504,21547,10.91666667,"3_8_2010",9,0
78527,21636,11.93333333,"3_8_2010",9,0
78619,21722,12.95,"3_8_2010",9,0
78839,21650,13.96666667,"3_8_2010",9,0
78761,21720,14.98333333,"3_8_2010",9,0
78645,21804,16,"3_8_2010",9,0
78661,21876,5.833333333,"4_8_2010",0,0
78959,21414,6.85,"4_8_2010",0,0
78855,21308,7.866666667,"4_8_2010",0,0
78999,21325,8.883333333,"4_8_2010",0,0
78925,21190,9.9,"4_8_2010",0,0
79006,21133,10.91666667,"4_8_2010",0,0
78959,21043,11.93333333,"4_8_2010",0,0
78994,21059,12.95,"4_8_2010",0,0
78945,20900,13.96666667,"4_8_2010",0,0
78975,20779,14.98333333,"4_8_2010",0,0
78805,20617,16,"4_8_2010",0,0
78748,20433,17.01666667,"4_8_2010",0,0
78756,20445,5.766666667,"5_8_2010",0,0
78754,20263,6.766666667,"5_8_2010",0,0
79041,20288,7.783333333,"5_8_2010",0,0
79199,20385,8.8,"5_8_2010",0,0
79409,20505,9.816666667,"5_8_2010",0,0
79660,20659,10.81666667,"5_8_2010",0,0
79814,20793,11.83333333,"5_8_2010",0,0
80001,21096,12.85,"5_8_2010",0,0
80205,21349,13.86666667,"5_8_2010",0,0
80257,21539,14.88333333,"5_8_2010",0,0
80343,21648,15.9,"5_8_2010",0,0
80418,21604,16.9,"5_8_2010",0,0
80558,21870,12.11666667,"6_8_2010",0,0
80570,21939,13.13333333,"6_8_2010",0,0
80582,22028,14.15,"6_8_2010",0,0
80551,22028,15.16666667,"6_8_2010",0,0
80673,21935,16.16666667,"6_8_2010",0,0
80655,21978,17.18333333,"6_8_2010",0,0
80685,22025,5.7,"7_8_2010",2,2
80451,22107,6.716666667,"7_8_2010",2,2
80375,22013,7.733333333,"7_8_2010",2,2
80533,21943,8.75,"7_8_2010",2,2
80436,21759,9.766666667,"7_8_2010",2,2
80395,21714,10.76666667,"7_8_2010",2,2
80275,21647,11.78333333,"7_8_2010",2,2
80250,21577,12.8,"7_8_2010",2,2
80401,21522,13.81666667,"7_8_2010",2,2
80354,21546,14.83333333,"7_8_2010",2,2
80429,21646,15.85,"7_8_2010",2,2
80421,21622,16.85,"7_8_2010",2,2
80419,21595,5.816666667,"8_8_2010",4,0
80541,21784,6.833333333,"8_8_2010",4,0
80670,21903,7.85,"8_8_2010",4,0
80659,21964,8.866666667,"8_8_2010",4,0
80682,22066,9.883333333,"8_8_2010",4,0
80831,22106,10.9,"8_8_2010",4,0
80906,21983,11.91666667,"8_8_2010",4,0
80159,21980,12.16666667,"9_8_2010",4,0
80216,21998,13.18333333,"9_8_2010",4,0
80301,22007,14.2,"9_8_2010",4,0
80455,21984,15.21666667,"9_8_2010",4,0
80628,21982,16.23333333,"9_8_2010",4,0
80685,22025,5.866666667,"10_8_2010",2,2
80489,22173,6.883333333,"10_8_2010",2,2
80253,22287,8.5,"10_8_2010",2,2
80093,22249,9.516666667,"10_8_2010",2,2
79967,22110,10.51666667,"10_8_2010",2,2
80078,22062,11.53333333,"10_8_2010",2,2
80217,22084,12.55,"10_8_2010",2,2
80403,21867,13.56666667,"10_8_2010",2,2
80419,21595,5.583333333,"11_8_2010",0,0
80230,21491,6.6,"11_8_2010",0,0
80113,21298,7.616666667,"11_8_2010",0,0
79946,21138,8.633333333,"11_8_2010",0,0
79776,21135,9.65,"11_8_2010",0,0
79582,21174,10.66666667,"11_8_2010",0,0
79408,21195,11.68333333,"11_8_2010",0,0
79151,20955,12.7,"11_8_2010",0,0
78979,20893,13.71666667,"11_8_2010",0,0
78932,20891,14.73333333,"11_8_2010",0,0
78864,20811,15.75,"11_8_2010",0,0
78712,21246,12.45,"12_8_2010",9,0
78513,21507,13.46666667,"12_8_2010",9,0
78562,21488,14.48333333,"12_8_2010",9,0
78647,21619,15.5,"12_8_2010",9,0
78677,21807,16.51666667,"12_8_2010",9,0
78661,21876,5.933333333,"13_8_2010",4,0
78848,21681,6.95,"13_8_2010",4,0
78982,21591,7.966666667,"13_8_2010",4,0
79196,21552,8.983333333,"13_8_2010",4,0
79411,21612,10,"13_8_2010",4,0
79613,21568,11.01666667,"13_8_2010",4,0
79809,21707,12.03333333,"13_8_2010",4,0
80045,21773,13.05,"13_8_2010",4,0
80248,21829,14.06666667,"13_8_2010",4,0
80359,21866,15.08333333,"13_8_2010",4,0
80599,21948,16.08333333,"13_8_2010",4,0
80685,22025,5.5,"14_8_2010",2,2
80505,22097,6.516666667,"14_8_2010",2,2
80490,22087,7.516666667,"14_8_2010",2,2
80554,22013,8.533333333,"14_8_2010",2,2
80590,21855,9.55,"14_8_2010",2,2
80601,21882,10.56666667,"14_8_2010",2,2
80756,21629,11.58333333,"14_8_2010",2,2
80641,21487,12.6,"14_8_2010",2,2
80370,21511,13.61666667,"14_8_2010",2,2
80349,21609,14.63333333,"14_8_2010",2,2
80450,21716,15.65,"14_8_2010",2,2
80488,21734,16.66666667,"14_8_2010",2,2
80419,21595,5.5,"15_8_2010",4,0
80256,21724,6.516666667,"15_8_2010",4,0
80183,21931,7.516666667,"15_8_2010",4,0
80188,22016,8.533333333,"15_8_2010",4,0
80173,22003,9.55,"15_8_2010",4,0
80118,22064,10.56666667,"15_8_2010",4,0
80182,22153,11.58333333,"15_8_2010",4,0
80305,22078,12.6,"15_8_2010",4,0
80400,22023,13.61666667,"15_8_2010",4,0
80550,22013,14.63333333,"15_8_2010",4,0
80624,21967,15.65,"15_8_2010",4,0
80721,21978,16.66666667,"15_8_2010",4,0
80685,22025,5.733333333,"16_8_2010",4,0
80452,22128,6.75,"16_8_2010",4,0
80341,22102,7.766666667,"16_8_2010",4,0
80278,21914,8.783333333,"16_8_2010",4,0
80273,21856,9.8,"16_8_2010",4,0
80365,21741,10.81666667,"16_8_2010",4,0
80410,21713,11.88333333,"16_8_2010",4,0
80444,21813,12.9,"16_8_2010",4,0
80577,21936,13.91666667,"16_8_2010",4,0
80689,21965,14.93333333,"16_8_2010",4,0
80648,22014,15.95,"16_8_2010",4,0
80419,21595,5.516666667,"18_8_2010",4,0
80252,21560,6.533333333,"18_8_2010",4,0
80159,21319,7.55,"18_8_2010",4,0
80154,21136,8.55,"18_8_2010",4,0
80224,21130,9.566666667,"18_8_2010",4,0
80372,21279,10.56666667,"18_8_2010",4,0
80526,21387,11.58333333,"18_8_2010",4,0
80515,21445,13.45,"18_8_2010",4,0
80533,21881,14.46666667,"18_8_2010",4,0
80654,21979,15.48333333,"18_8_2010",4,0
80685,22025,5.75,"19_8_2010",2,2
80470,22121,6.766666667,"19_8_2010",2,2
80365,22106,7.783333333,"19_8_2010",2,2
80220,21932,8.8,"19_8_2010",2,2
80339,21852,9.816666667,"19_8_2010",2,2
80325,21905,10.81666667,"19_8_2010",2,2
80275,21846,11.83333333,"19_8_2010",2,2
80218,21698,12.85,"19_8_2010",2,2
80200,21606,13.86666667,"19_8_2010",2,2
80238,21557,14.88333333,"19_8_2010",2,2
80357,21607,15.9,"19_8_2010",2,2
80360,21621,16.9,"19_8_2010",2,2
80419,21595,5.666666667,"20_8_2010",1,1
80248,21756,6.683333333,"20_8_2010",1,1
80052,21832,7.7,"20_8_2010",1,1
79954,21833,8.7,"20_8_2010",1,1
79832,21687,9.716666667,"20_8_2010",1,1
79810,21635,10.71666667,"20_8_2010",1,1
79795,21532,11.73333333,"20_8_2010",1,1
79699,21410,12.75,"20_8_2010",1,1
79575,21317,13.76666667,"20_8_2010",1,1
79383,21202,14.78333333,"20_8_2010",1,1
78981,20835,15.8,"20_8_2010",1,1
78849,20796,16.81666667,"20_8_2010",1,1
78604,21391,12.15,"21_8_2010",0,0
78659,21304,13.16666667,"21_8_2010",0,0
78751,21136,14.18333333,"21_8_2010",0,0
78831,20848,15.2,"21_8_2010",0,0
78809,20754,16.21666667,"21_8_2010",0,0
79139,20812,11.83333333,"22_8_2010",3,3
79382,20866,12.85,"22_8_2010",3,3
79519,20802,13.86666667,"22_8_2010",3,3
79628,20838,5.833333333,"23_8_2010",4,0
79645,20904,7.033333333,"23_8_2010",4,0
79908,21033,8.133333333,"23_8_2010",4,0
80199,21234,9.15,"23_8_2010",4,0
80231,21467,10.16666667,"23_8_2010",4,0
80281,21633,11.18333333,"23_8_2010",4,0
80378,21871,12.2,"23_8_2010",4,0
80456,21907,13.21666667,"23_8_2010",4,0
80565,21904,16.18333333,"23_8_2010",4,0
80685,22025,5.683333333,"24_8_2010",4,0
80566,22187,6.7,"24_8_2010",4,0
80336,22123,7.716666667,"24_8_2010",4,0
80169,22020,8.733333333,"24_8_2010",4,0
80195,21889,9.75,"24_8_2010",4,0
80274,21912,10.76666667,"24_8_2010",4,0
80316,21891,11.78333333,"24_8_2010",4,0
80419,21935,12.8,"24_8_2010",4,0
80528,22006,13.81666667,"24_8_2010",4,0
80550,22036,14.83333333,"24_8_2010",4,0
80683,21981,15.85,"24_8_2010",4,0
79963,21910,12.78333333,"25_8_2010",2,2
80202,21791,13.8,"25_8_2010",2,2
80293,21808,14.81666667,"25_8_2010",2,2
80330,21700,15.83333333,"25_8_2010",2,2
80397,21620,16.83333333,"25_8_2010",2,2
80419,21595,5.783333333,"26_8_2010",1,1
80213,21635,6.8,"26_8_2010",1,1
79978,21598,7.816666667,"26_8_2010",1,1
79939,21512,8.833333333,"26_8_2010",1,1
79887,21393,9.85,"26_8_2010",1,1
79745,21264,10.86666667,"26_8_2010",1,1
79581,21160,11.88333333,"26_8_2010",1,1
79392,21054,12.9,"26_8_2010",1,1
79022,20878,13.91666667,"26_8_2010",1,1
78953,20817,14.93333333,"26_8_2010",1,1
78829,20760,15.95,"26_8_2010",1,1
78783,20806,5.8,"27_8_2010",2,2
78809,21128,6.816666667,"27_8_2010",2,2
78815,21268,7.833333333,"27_8_2010",2,2
78973,21284,8.85,"27_8_2010",2,2
79072,21246,9.866666667,"27_8_2010",2,2
79296,21367,10.86666667,"27_8_2010",2,2
79466,21343,11.88333333,"27_8_2010",2,2
79536,21451,12.9,"27_8_2010",2,2
79651,21567,13.91666667,"27_8_2010",2,2
79770,21675,14.93333333,"27_8_2010",2,2
79978,21757,15.95,"27_8_2010",2,2
80419,21595,5.8,"28_8_2010",4,0
80276,21880,6.816666667,"28_8_2010",4,0
80154,22049,7.833333333,"28_8_2010",4,0
80126,22100,8.85,"28_8_2010",4,0
80240,22172,9.866666667,"28_8_2010",4,0
80374,22175,10.86666667,"28_8_2010",4,0
80463,22155,11.88333333,"28_8_2010",4,0
80530,22015,12.9,"28_8_2010",4,0
80602,22033,13.91666667,"28_8_2010",4,0
80665,22017,14.93333333,"28_8_2010",4,0
80675,22003,15.95,"28_8_2010",4,0
80242,21493,12.41666667,"29_8_2010",2,2
80388,21526,13.43333333,"29_8_2010",2,2
80337,21620,14.45,"29_8_2010",2,2
80466,21707,15.46666667,"29_8_2010",2,2
80470,21647,16.48333333,"29_8_2010",2,2
79414,20922,11.96666667,"30_8_2010",0,0
79231,21008,12.98333333,"30_8_2010",0,0
79168,20918,14,"30_8_2010",0,0
78979,20824,15.01666667,"30_8_2010",0,0
78827,20681,16.03333333,"30_8_2010",0,0
78735,20471,17.16666667,"30_8_2010",0,0
78756,20445,5.683333333,"31_8_2010",0,0
78624,20346,6.7,"31_8_2010",0,0
78522,20358,7.716666667,"31_8_2010",0,0
78560,20305,8.733333333,"31_8_2010",0,0
78571,20095,9.75,"31_8_2010",0,0
78774,20102,10.76666667,"31_8_2010",0,0
78961,20294,11.85,"31_8_2010",0,0
78688,20277,12.86666667,"31_8_2010",0,0
78636,20360,13.88333333,"31_8_2010",0,0
78655,20444,14.9,"31_8_2010",0,0
78730,20468,15.91666667,"31_8_2010",0,0
78729,20380,16.91666667,"31_8_2010",0,0
78756,20445,5.666666667,"1_9_2010",3,3
79036,20690,7.15,"1_9_2010",3,3
79208,20721,9.933333333,"1_9_2010",3,3
79424,20719,10.95,"1_9_2010",3,3
79558,20745,11.96666667,"1_9_2010",3,3
79705,20852,12.98333333,"1_9_2010",3,3
79692,20879,14,"1_9_2010",3,3
79672,20900,15.01666667,"1_9_2010",3,3
79653,20890,16.03333333,"1_9_2010",3,3
78765,20957,12.16666667,"2_9_2010",1,1
78768,20881,13.18333333,"2_9_2010",1,1
78786,20820,14.2,"2_9_2010",1,1
78763,20777,15.21666667,"2_9_2010",1,1
78785,20810,16.23333333,"2_9_2010",1,1
78783,20806,5.883333333,"6_9_2010",0,0
78671,20654,6.9,"6_9_2010",0,0
78799,20680,7.916666667,"6_9_2010",0,0
79062,20664,8.916666667,"6_9_2010",0,0
79148,20566,9.933333333,"6_9_2010",0,0
79183,20495,10.95,"6_9_2010",0,0
79110,20489,12,"6_9_2010",0,0
78875,20434,13.01666667,"6_9_2010",0,0
78692,21072,12.25,"7_9_2010",1,1
78763,21047,13.26666667,"7_9_2010",1,1
78827,20824,14.28333333,"7_9_2010",1,1
78867,20814,15.3,"7_9_2010",1,1
78810,20838,16.31666667,"7_9_2010",1,1
78783,20806,5.833333333,"8_9_2010",1,1
79063,20709,6.85,"8_9_2010",1,1
79177,20583,7.866666667,"8_9_2010",1,1
79249,20686,8.883333333,"8_9_2010",1,1
79201,20892,9.9,"8_9_2010",1,1
79238,21043,10.91666667,"8_9_2010",1,1
79345,20866,11.93333333,"8_9_2010",1,1
79129,20841,12.95,"8_9_2010",1,1
78970,20794,13.96666667,"8_9_2010",1,1
78887,20825,14.98333333,"8_9_2010",1,1
78836,20843,16,"8_9_2010",1,1
78783,20806,5.833333333,"9_9_2010",5,0
78838,21190,6.85,"9_9_2010",5,0
78919,21191,7.866666667,"9_9_2010",5,0
78931,21193,8.883333333,"9_9_2010",5,0
79067,21240,9.9,"9_9_2010",5,0
79214,21341,10.91666667,"9_9_2010",5,0
79236,21541,11.93333333,"9_9_2010",5,0
79321,21525,12.95,"9_9_2010",5,0
79434,21633,13.96666667,"9_9_2010",5,0
79573,21695,14.98333333,"9_9_2010",5,0
79642,21679,16,"9_9_2010",5,0
78935,21334,12.46666667,"10_9_2010",1,1
78890,21189,13.48333333,"10_9_2010",1,1
78785,20969,14.5,"10_9_2010",1,1
78802,20853,15.51666667,"10_9_2010",1,1
78783,20806,6.133333333,"11_9_2010",0,0
78586,20547,7.15,"11_9_2010",0,0
78492,20427,8.166666667,"11_9_2010",0,0
78494,20368,9.183333333,"11_9_2010",0,0
78439,20211,10.2,"11_9_2010",0,0
78356,20181,11.21666667,"11_9_2010",0,0
78214,20013,12.23333333,"11_9_2010",0,0
78244,20005,13.25,"11_9_2010",0,0
78418,20105,14.26666667,"11_9_2010",0,0
78588,20342,15.28333333,"11_9_2010",0,0
78679,20497,16.28333333,"11_9_2010",0,0
78753,20395,17.3,"11_9_2010",0,0
78710,20912,12.33333333,"12_9_2010",1,1
78828,21088,13.35,"12_9_2010",1,1
78830,20998,14.36666667,"12_9_2010",1,1
78833,20900,15.38333333,"12_9_2010",1,1
78789,20813,16.4,"12_9_2010",1,1
78783,20806,5.833333333,"13_9_2010",5,0
78829,21025,6.85,"13_9_2010",5,0
79000,21134,7.866666667,"13_9_2010",5,0
79118,21219,8.883333333,"13_9_2010",5,0
79336,21191,9.9,"13_9_2010",5,0
79331,21397,10.91666667,"13_9_2010",5,0
79356,21517,11.93333333,"13_9_2010",5,0
79467,21670,12.95,"13_9_2010",5,0
79582,21709,13.96666667,"13_9_2010",5,0
79615,21708,14.98333333,"13_9_2010",5,0
79631,21732,16,"13_9_2010",5,0
79653,21680,6.166666667,"14_9_2010",1,1
79437,21672,7.183333333,"14_9_2010",1,1
79142,21548,8.2,"14_9_2010",1,1
79006,21549,9.216666667,"14_9_2010",1,1
79030,21427,10.21666667,"14_9_2010",1,1
78918,21404,11.23333333,"14_9_2010",1,1
78874,21185,12.25,"14_9_2010",1,1
78861,21002,13.26666667,"14_9_2010",1,1
78843,20885,14.28333333,"14_9_2010",1,1
78879,20816,15.3,"14_9_2010",1,1
78795,20752,16.31666667,"14_9_2010",1,1
78494,20480,12.1,"15_9_2010",0,0
78615,20417,13.11666667,"15_9_2010",0,0
78745,20329,14.13333333,"15_9_2010",0,0
78731,20397,15.15,"15_9_2010",0,0
78740,20407,16.16666667,"15_9_2010",0,0
78756,20445,5.8,"16_9_2010",0,0
78552,20435,6.816666667,"16_9_2010",0,0
78412,20438,7.833333333,"16_9_2010",0,0
78395,20450,8.85,"16_9_2010",0,0
78466,20467,9.866666667,"16_9_2010",0,0
78477,20447,10.86666667,"16_9_2010",0,0
78560,20381,11.88333333,"16_9_2010",0,0
78632,20306,12.9,"16_9_2010",0,0
78841,20285,13.91666667,"16_9_2010",0,0
79047,20263,14.93333333,"16_9_2010",0,0
78851,20390,15.95,"16_9_2010",0,0
78756,20445,5.883333333,"17_9_2010",0,0
78536,20440,6.9,"17_9_2010",0,0
78531,20464,7.916666667,"17_9_2010",0,0
78537,20446,8.916666667,"17_9_2010",0,0
78928,20326,11.6,"17_9_2010",0,0
78659,20658,12.61666667,"17_9_2010",0,0
78718,20643,13.63333333,"17_9_2010",0,0
78687,20519,14.65,"17_9_2010",0,0
78756,20445,5.833333333,"18_9_2010",0,0
78975,20359,6.85,"18_9_2010",0,0
79055,20221,7.866666667,"18_9_2010",0,0
78983,20106,8.883333333,"18_9_2010",0,0
78921,20144,9.9,"18_9_2010",0,0
78839,20180,10.91666667,"18_9_2010",0,0
78604,20208,11.93333333,"18_9_2010",0,0
78527,20428,12.95,"18_9_2010",0,0
78487,20499,13.96666667,"18_9_2010",0,0
78592,20522,14.98333333,"18_9_2010",0,0
78680,20429,16,"18_9_2010",0,0
78756,20445,5.833333333,"19_9_2010",5,0
78820,20504,6.85,"19_9_2010",5,0
78991,20685,7.866666667,"19_9_2010",5,0
78919,20864,8.883333333,"19_9_2010",5,0
78898,21069,9.9,"19_9_2010",5,0
78800,21020,10.91666667,"19_9_2010",5,0
78824,21148,11.93333333,"19_9_2010",5,0
78939,21320,12.95,"19_9_2010",5,0
79055,21421,13.96666667,"19_9_2010",5,0
79204,21482,14.98333333,"19_9_2010",5,0
79521,21739,16,"19_9_2010",5,0
78783,20806,5.75,"23_9_2010",0,0
78701,20663,6.766666667,"23_9_2010",0,0
78565,20534,7.783333333,"23_9_2010",0,0
78507,20542,8.8,"23_9_2010",0,0
78451,20414,9.816666667,"23_9_2010",0,0
78481,20266,10.81666667,"23_9_2010",0,0
78451,20200,11.85,"23_9_2010",0,0
78475,20185,12.86666667,"23_9_2010",0,0
78593,20182,13.88333333,"23_9_2010",0,0
78610,20313,14.9,"23_9_2010",0,0
78714,20394,15.91666667,"23_9_2010",0,0
78727,20414,16.91666667,"23_9_2010",0,0
78756,20445,5.783333333,"24_9_2010",1,1
79038,20232,6.8,"24_9_2010",1,1
78962,20218,7.816666667,"24_9_2010",1,1
79021,20244,8.833333333,"24_9_2010",1,1
79086,20342,9.85,"24_9_2010",1,1
79114,20438,10.86666667,"24_9_2010",1,1
79059,20610,11.88333333,"24_9_2010",1,1
78991,20700,12.9,"24_9_2010",1,1
78877,20806,13.91666667,"24_9_2010",1,1
78845,20790,14.93333333,"24_9_2010",1,1
78796,20746,15.95,"24_9_2010",1,1
78756,20813,16.96666667,"24_9_2010",1,1
78783,20806,5.733333333,"25_9_2010",5,0
78813,20905,6.75,"25_9_2010",5,0
78813,21032,7.766666667,"25_9_2010",5,0
78854,21183,8.783333333,"25_9_2010",5,0
78977,21241,9.8,"25_9_2010",5,0
79084,21322,10.81666667,"25_9_2010",5,0
79121,21429,11.83333333,"25_9_2010",5,0
79312,21547,12.85,"25_9_2010",5,0
79527,21723,13.86666667,"25_9_2010",5,0
79591,21753,14.88333333,"25_9_2010",5,0
79636,21688,15.9,"25_9_2010",5,0
79670,21690,16.9,"25_9_2010",5,0
79653,21680,5.633333333,"26_9_2010",5,0
79595,21578,6.65,"26_9_2010",5,0
79488,21529,7.666666667,"26_9_2010",5,0
79461,21584,8.666666667,"26_9_2010",5,0
79449,21636,9.683333333,"26_9_2010",5,0
79394,21585,10.7,"26_9_2010",5,0
79343,21563,11.71666667,"26_9_2010",5,0
79210,21502,12.73333333,"26_9_2010",5,0
79138,21541,13.75,"26_9_2010",5,0
79133,21550,14.76666667,"26_9_2010",5,0
79455,21615,15.78333333,"26_9_2010",5,0
79649,21648,16.78333333,"26_9_2010",5,0
79653,21680,5.95,"27_9_2010",1,1
79564,21733,6.966666667,"27_9_2010",1,1
79476,21693,7.983333333,"27_9_2010",1,1
79374,21686,9,"27_9_2010",1,1
79386,21571,10.01666667,"27_9_2010",1,1
79280,21512,11.01666667,"27_9_2010",1,1
79058,21426,12.03333333,"27_9_2010",1,1
79035,21447,13.05,"27_9_2010",1,1
78974,21400,14.06666667,"27_9_2010",1,1
78935,21394,15.08333333,"27_9_2010",1,1
78804,21042,16.08333333,"27_9_2010",1,1
78803,20914,17.1,"27_9_2010",1,1
78783,20806,5.816666667,"28_9_2010",0,0
78638,20629,6.833333333,"28_9_2010",0,0
78439,20348,7.85,"28_9_2010",0,0
78443,20216,8.866666667,"28_9_2010",0,0
78448,20195,9.883333333,"28_9_2010",0,0
78447,20214,10.9,"28_9_2010",0,0
78460,20224,11.91666667,"28_9_2010",0,0
78500,20304,12.93333333,"28_9_2010",0,0
78581,20349,13.95,"28_9_2010",0,0
78624,20377,14.96666667,"28_9_2010",0,0
78650,20514,15.98333333,"28_9_2010",0,0
78769,20389,17,"28_9_2010",0,0
78457,20252,11.96666667,"29_9_2010",0,0
78440,20201,12.98333333,"29_9_2010",0,0
78508,20304,14,"29_9_2010",0,0
78512,20367,15.01666667,"29_9_2010",0,0
78578,20436,16.13333333,"29_9_2010",0,0
78756,20445,5.783333333,"30_9_2010",0,0
78961,20321,6.8,"30_9_2010",0,0
78944,20129,7.816666667,"30_9_2010",0,0
78958,20156,8.833333333,"30_9_2010",0,0
78992,20142,9.85,"30_9_2010",0,0
78919,20136,10.86666667,"30_9_2010",0,0
78742,20045,11.88333333,"30_9_2010",0,0
78662,20049,12.9,"30_9_2010",0,0
78442,20188,13.91666667,"30_9_2010",0,0
78448,20207,14.93333333,"30_9_2010",0,0
78505,20269,15.95,"30_9_2010",0,0
78647,20346,16.96666667,"30_9_2010",0,0
78756,20445,5.833333333,"1_10_2010",0,0
78582,20504,6.85,"1_10_2010",0,0
78488,20533,7.866666667,"1_10_2010",0,0
78451,20469,8.883333333,"1_10_2010",0,0
78443,20529,9.9,"1_10_2010",0,0
78456,20499,10.91666667,"1_10_2010",0,0
78457,20374,11.93333333,"1_10_2010",0,0
78451,20253,12.95,"1_10_2010",0,0
78449,20189,13.96666667,"1_10_2010",0,0
78464,20174,14.98333333,"1_10_2010",0,0
78585,20256,16,"1_10_2010",0,0
78725,20394,17.01666667,"1_10_2010",0,0
78434,20191,11.83333333,"2_10_2010",0,0
78396,20193,12.85,"2_10_2010",0,0
